text,label
"가시려는 분들은 이전 리뷰를 잘 읽어보고 가는 것을 추천합니다. 급하게 여기에서 상견례를 했는데 음식이 짜고 맛이 없어요. 어디 가서 4만원을 주고 이런 걸 먹는 건 처음이에요. 간을 보고 만드는 거 맞으신가요? 이런 음식을 돈을 받고 내놓다니 어떻게 해도 이해가 되질 않아요. 자리 때문에 말도 못 하고 나와서 더 분하고 당황스럽네요. 그리고 서빙하시는 분이 체격이 커서 의자와 벽 사이로 다니지도 못 하시고 서빙도 서툴러요. 아 진짜, 음식을 돈을 주고 사서 너무 화가 납니다. 저희도 비슷한 경험을 했는데요.",0
가시고자 하시는 분들은 앞서 쓴 후기 잘 읽어보고 가세요. 급해서 여기서 상견례했는 데 음식 짜고 맛없어요. 어딜 가서도 4만원주고 이딴 거 먹기는 처음이에요. 간 보고 만드는 거 맞으세요? 어떻게 이 돈 받고 이런 음식 내와요?자리때문에 한 마디도 못 하고 나와서 더 분하고 어이가 없네요. 그리고 서빙하시는 분 덩치가 있으셔서 의자랑 벽 사이로 다니지도 못 하시고 서빙도 굼떠요. 아 진짜. 음식쓰레기 돈주고 사 먹어서 너무 화나요. 음식 짜고 맛없고 서빙도 굼떠요.,1
"이 식당을 방문하실 분들께는 앞선 리뷰들을 잘 읽어보시고 결정하시는 것을 추천드립니다. 저는 급하게 이곳에서 만남을 가졌는데, 음식이 짜고 맛이 없었습니다. 다른 곳에서 4만원을 내고 이런 음식을 먹은 건 처음이에요. 그냥 눈으로도 간이 많이 들어간 것 같은데, 이런 음식을 받고 돈 받는지 모르겠어요. 자리 때문에 아무 말도 못하고 나와서 더 분하고 어이가 없습니다. 게다가 서빙하는 분이 몸집이 있어서 의자와 벽 사이를 다니지도 못하고 서빙도 서툴러요. 진짜로 음식쓰레기 같아서 돈을 주고 사먹은 게 너무 화나네요. 그래도 분위기는 괜찮았고 가격은 저렴해서 여전히 많은 사람들이 찾는 것 같습니다.",0
요즘은 리뷰를 믿기 힘들죠. 하지만 제 경험을 공유하고자 해요. 급하게 가서 상견례를 했는데 음식이 너무 짜고 맛이 없었어요. 다른 가게에서 4만원이면 훨씬 맛있는 음식을 먹을 수 있는데 정말 처음으로 이런 경험을 했어요. 그리고 간을 맛보고 만드는 건지 모르겠어요. 이런 음식에 돈을 받은 것에 화가 나네요. 또한 서빙하시는 분이 너무 크신지 의자와 벽 사이로 움직이지 못하고 서빙도 느리셨어요. 진짜 화가 나네요. 음식을 쓰레기처럼 다시는 사먹을 일 없도록 조심하세요. 리뷰: 요즘은 리뷰를 믿기 힘들어요. 하지만 제 경험을 공유하고자 해요. 급하게 가서 상견례를 했는데 음식이 너무 짜고 맛이 없었어요. 다른 가게에서 4만원이면 훨씬 맛있는 음식을 먹을 수 있는데 정말 처음으로 이런 경험을 했어요. 그리고 간을 맛보고 만드는 건지 모르겠어요. 이런 음식에 돈을 받은 것에 화가 나네요. 또한 서빙하시는 분이 너무 크신지 의자와 벽 사이로 움직이지 못하고 서빙도 느리셨어요. 진짜 화가 나네요. 음식을 쓰레기처럼 다시는 사먹을 일 없도록 조심하세요.,0
라운즈 앱에서 신발 구매 후 굽높이 조절 서비스를 이용했어요. 제가 다리가 짧아서 굽높이를 결정하기가 어려웠는데 직원분들이 너무 친절하게 도와주셨어요. 꼼꼼하게 측정해주시고 제게 맞는 굽높이를 추천해주셔서 정말 감사했어요. 신발을 신고 다니는데 불편함이 없어서 너무 좋아요. ㅎㅎ,1
"라운즈 앱을 통해 안경과 도수 렌즈를 구입했는데, 직원분들이 정말 친절하게 도와주셔서 너무 좋았습니다. 시력 검사도 꼼꼼하게 해주시고, 어떤 질문에도 친절하게 대답해주셔서 정말 감사했습니다. 특히 제 얼굴에 딱 맞는 안경을 찾아주셔서 편하게 사용할 수 있었습니다. 다음에도 라운즈 앱을 이용하게 되면 또 찾아뵙고 싶습니다.",0
"라운즈 앱을 통해 안경과 도수렌즈를 구매하였습니다. 시력이 좋지 않아 렌즈 결정이 어려웠지만, 직원분들의 친절한 설명과 꼼꼼한 시력 검사 덕분에 결정을 내릴 수 있었습니다. 또한 직원분들이 제 얼굴에 딱 맞는 안경을 피팅해주셔서 착용감이 아주 편안했습니다. ",0
라운즈 앱으로 안경 구매 및 도수렌즈 선택. 눈 상태 때문에 까다롭지만 직원 친절함 그리고 시력검사 철저. 질문 응답도 좋고 피팅도 완벽. 편안함.,0
"시나리오가 지루하고, 등장인물들의 행동이 어리석고 답답해서 좀 아쉬웠습니다. 코미디 요소도 재미가 없었고, 조연들의 존재감도 너무 없어서 아쉬웠어요. 사랑 이야기와 경찰과의 갈등을 더 강조한다면 더 좋았을 것 같아요. 하지만 사투리 연기는 정말 훌륭했고, 결말은 따뜻하게 마무리되어서 좋았습니다. 중간까지는 정말로 재미가 없었어요.",0
"지루한 시나리오, 멍청한 형사들, 코미디 부실, 조연들 연기력 미흡(선우선과의 애정전선, 서울경찰들과의 갈등 강화되었으면 좋았을텐데). 사투리 연기 훌륭, 결말은 감동적. 중간까지는 정말 재미없음. 그러나, 전반적으로 영화는 아쉬움이 남는다.",0
"요약해보면, 이 소설은 지루하고 형사들이 답답하며 멍청해요. 코미디 요소도 재미없고, 조연들의 존재감이 거의 없어요. 예를 들어 주인공과의 애정전선이 더 강하게 표현되거나, 다른 도시의 경찰들과의 갈등이 더 고조되었다면 더 좋았을텐데 말이죠. 하지만 사투리 연기는 매우 훌륭하고, 결말은 훈훈하게 마무리되었습니다. 다만 중간까지는 정말로 재미없다는 점만 유의하시면 됩니다.",0
"지루한 시나리오와 답답하고 멍청한 형사들, 재미없는 코미디 그리고 조연의 미비한 존재감이 아쉬웠다. 예를 들어, 선우선과의 애정전선이 더욱 강조되거나 서울 경찰들과의 갈등이 더욱 고조되었다면 더욱 흥미로웠을 것 같다. 그러나 훌륭한 사투리 연기와 훈훈한 결말은 좋았다. 중간까지는 정말로 재미가 없었지만.",1
"음식이 정말 맛있어요. 동네 수준을 뛰어넘는 퀄리티를 자랑합니다. 마제소바나 돈까스도 맛있다는데, 다음에는 그것도 꼭 먹어봐야겠어요. 이곳은 정말 멀리 가서 우동 면을 제대로 먹는 가게를 찾는 것도 힘들었는데, 이곳에서 먹으면 될 것 같아요. 우동 면은 조금 얇은 편이니 참고하세요. 맛있게 먹느라 사진을 못 찍었네요. 다음에 꼭 찍어야겠어요. 리뷰: 음식이 정말 맛있어요. 동네 수준을 뛰어넘는 퀄리티를 자랑합니다. 마제소바나 돈까스도 맛있다는데, 다음에는 그것도 꼭 먹어봐야겠어요. 이곳은 정말 멀리 가서 우동 면을 제대로 먹는 가게를 찾는 것도 힘들었는데, 이곳에서 먹으면 될 것 같아요. 우동 면은 조금 얇은 편이니 참고하세요. 맛있게 먹느라 사진을 못 찍었네요. 다음에 꼭 찍어야겠어요.",0
"음청이 정말 맛있어요! 동네 퀄리티가 아니라 부드럽고 쫄깃한 우동면발이 정말 맛있어요. 튀김도 진짜로 느끼하지 않고 잘 튀겨서 맛있어요. 다음에는 마제소바 돈까스도 먹어봐야겠어요. 우동면을 제대로 하는 집을 찾기가 힘들었는데, 여기서 먹으면 될 것 같아요. 우동면은 조금 얇은 편이지만 정말 맛있게 먹었어요. 다음에는 사진도 찍어야겠어요.",1
"음식이 정말 맛있었습니다. 이 동네에서는 퀄리티가 높은 편이라고 생각해요. 라면은 부드럽고 쫄깃한 식감이었고, 튀김도 바삭하게 튀겨져서 맛있었습니다. 다음번에는 꼭 다른 메뉴도 먹어보고 싶어요. 이 동네에서 정말 제대로 된 라면을 찾기가 어려웠는데, 여기서 먹으면 될 것 같아서 기뻤어요. 라면은 조금 얇은 편이지만, 맛있게 먹느라 사진을 찍지 못했네요. 다음에는 꼭 사진을 찍을게요.",0
"음식이 정말 맛있어요. 이 동네 음식점 수준이 아닌 매우 고소하고 풍부한 카레 라면이에요. 라면 위에 얹어진 계란도 너무 맛있고, 계란은 부드럽게 삶아져 있어요. 치즈 카레도 맛있다고 들어서 다음에는 그것도 먹어보려고요. 진짜 멀리 나가서 카레라면을 잘하는 곳 찾기도 힘들었는데, 여기서 먹으면 될 거 같아요. 카레라면은 조금 매운 편이지만 맛있게 먹었어요. 사진을 못 찍었지만, 다음에는 꼭 찍어야겠어요.",0
"아...여기 부점장 정말 불친절하네요. 고객 대응과 말투가 너무 안 좋더라고요. 이런 사람이 서비스업이나 고객 응대를 한다는 게 신기하네요. 옥수동에서 20년 살았지만, 처음으로 손절하는 가게예요. 부점장을 바꿔야 장사 오래 할 수 있을 것 같아요. 고객 응대 중인 전화를 끊고 그 자리에서 고객을 무시하는 건 말이 되나요? 다른 고객들도 듣고 있을 텐데요. 지나가다 한 마디 적습니다. 리뷰: 아...여기 부점장 정말 불친절하네요. 고객 대응과 말투가 너무 안 좋더라고요. 이런 사람이 서비스업이나 고객 응대를 한다는 게 신기하네요. 옥수동에서 20년 살았지만, 처음으로 손절하는 가게예요. 부점장을 바꿔야 장사 오래 할 수 있을 것 같아요. 고객 응대 중인 전화를 끊고 그 자리에서 고객을 무시하는 건 말이 되나요? 다른 고객들도 듣고 있을 텐데요. 지나가다 한 마디 적습니다.",0
아...여기 부점장 정말 불친절하네요 말투며 고객응대며.. 한심하기 그지없네요 이런사람이 서비스업 이나 고객응대 한다는거 자체가 .. 가능한가싶네요.. 옥수동 20년 살았는데 손절한 가게 처음이예요. 장사오래하고싶으시면 부점장을 바꾸세요제발.. 고객응대전화하다가 끊고 그자리에서 고객비아냥 거리는게 말이나됩니까? 다른고객들도 듣고있는데.. 지나가다 한마디적습니다 리뷰: 그런데..여기 부점장 정말 불친절하네요 말투며 고객응대며.. 한심하기 그지없네요 이런사람이 서비스업 이나 고객응대 한다는거 자체가 .. 가능한가싶네요.. 옥수동 20년 살았는데 손절한 가게 처음이예요. 장사오래하고싶으시면 부점장을 바꾸세요제발.. 고객응대전화하다가 끊고 그자리에서 고객비아냥 거리는게 말이나됩니까? 다른고객들도 듣고있는데.. 지나가다 한마디적습니다.,1
"아... 이곳의 부점장은 정말 친절하네요. 그 말투와 고객응대는... 멋지면서도 정말 훌륭해요. 이런 사람이 서비스업이나 고객응대를 한다는 것 자체가... 놀라울 정도로 가능한 걸까요? 저는 옥수동에서 20년을 살았는데, 이렇게 친절한 가게는 처음이에요. 장사를 오래 하고 싶으시다면 부점장을 유지해주세요. 간절히 부탁드려요... 고객응대 전화를 받고 고객을 위해 최선을 다하는 모습이 정말 인상적이에요. 다른 고객들도 듣고 있을 텐데... 지나가면서 한 마디 칭찬을 남기고 갑니다.",0
"여기 직원들의 태도와 응대 방식은 정말로 불친절하다고 느껴집니다. 서비스 업을 하는 사람으로서 이런 태도와 응대 방식은 실망스러워요. 이 가게를 처음으로 손절할 만큼 실망했습니다. 만약 장사를 오래 하고 싶으시다면, 직원들을 교체해 주세요. 고객과 대화를 하다가 무시당하고, 그 자리에서 고객을 무시하는 것이 어떻게 말이 될까요? 다른 고객들도 듣고 있는데요. 지나가다 말씀드립니다.",0
"도넛 사러 갔다가 정말 놀랐어요. 먼저, 손님이 직접 도넛을 집을 수 있도록 매장 문이 바깥으로 열려있었어요. 게다가, 매장 안에서는 모든 손님들이 마스크를 벗고 대화하고 있었어요. 또한, 내 앞에 있는 두 명의 아이들은 도넛을 보면서 손으로 만지려고 했어요. 그래도 마스크는 어설프게 끼고 있었지만, 그들을 막으려는 사람은 아무도 없었어요. 이 매장은 종종 가고 있던 곳이었는데, 오랜만에 방문한 결과 매장 관리 상태를 보고 다시는 가지 않기로 결심했어요. 리뷰: 도넛 사러 갔다가 정말 놀랐어요. 먼저, 손님이 직접 도넛을 집을 수 있도록 매장 문이 바깥으로 열려있었어요. 게다가, 매장 안에서는 모든 손님들이 마스크를 벗고 대화하고 있었어요. 또한, 내 앞에 있는 두 명의 아이들은 도넛을 보면서 손으로 만지려고 했어요. 그래도 마스크는 어설프게 끼고 있었지만, 그들을 막으려는 사람은 아무도 없었어요. 이 매장은 종종 가고 있던 곳이었는데, 오랜만에 방문한 결과 매장 관리 상태를 보고 다시는 가지 않기로 결심했어요.",0
"도넛을 사러 갔는데 너무 실망했습니다. 처음으로, 도넛 가게 문을 밖으로 열어두어 손님이 직접 집을 수 있게 했습니다. 그 결과 유리 장이 열려있는데도 매장 안에 있는 손님들이 마스크를 벗고 대화를 나누는 광경을 presenced하게 보았습니다. 둘째로, 내 앞에 있던 두 사람이 손으로 도넛을 만지려 하면서 대화를 나누고 있었는데, 마스크를 제대로 착용하지 않고 만지려고 하는 모습에 굉장히 당황했습니다. 더욱이 막지 않는 사람이 한 명도 없었습니다. 이곳은 가끔 사먹었던 매장이었는데 오랜만에 방문했더니 매장의 관리 상태를 보고 다시는 방문하지 않기로 결정했습니다. (원문과 동일)",0
도넛 사러갔다가 경악하고 나옴. 1. 손님이 직접 집을 수 있도록 도넛장을 바깥쪽으로 열어둠. 유리장이 열려있는데 매장 안에 손님들 다 마스크 벗고 대화함. 2. 내 앞에 애들 둘이 손으로 만지려고 하면서 도넛 보면서 대화하는데 마스크 끼고 있어도 어설프게 끼고 있는데다 자꾸 만지려고 하는데 와서 막는 사람 한명 없음. 가끔 사먹었던 매장. 오랜만에 갔는데 매장 관리 보고 다시는 안가기로 마음 먹음. 리뷰: 도넛 사러갔다가 경악하고 나옴. 1. 손님이 직접 집을 수 있도록 도넛장을 바깥쪽으로 열어둠. 유리장이 열려있는데 매장 안에 손님들 다 마스크 벗고 대화함. 2. 내 앞에 애들 둘이 손으로 만지려고 하면서 도넛 보면서 대화하는데 마스크 끼고 있어도 어설프게 끼고 있는데다 자꾸 만지려고 하는데 와서 막는 사람 한명 없음. 가끔 사먹었던 매장. 오랜만에 갔는데 매장 관리 보고 다시는 안가기로 마음 먹음.,1
도넛 사러 갔는데 너무 실망했어요. 도넛장이 바깥으로 열려있어서 손님이 직접 집을 수 있게 해놨더라구요. 그리고 유리장이 열려있는데도 매장 안에서는 손님들이 다 마스크를 벗고 대화하고 있었어요. 이 매장은 예전에 가끔 사먹었던 곳이었는데 오랜만에 갔더니 매장 관리가 너무 안좋아서 다시는 안갈 것 같아요. 리뷰: 도넛 사러 갔는데 너무 실망했어요. 도넛장이 바깥으로 열려있어서 손님이 직접 집을 수 있게 해놨더라구요. 그리고 유리장이 열려있는데도 매장 안에서는 손님들이 다 마스크를 벗고 대화하고 있었어요. 이 매장은 예전에 가끔 사먹었던 곳이었는데 오랜만에 갔더니 매장 관리가 너무 안좋아서 다시는 안갈 것 같아요.,0
"떡볶이의 가격은 12,000원이라고 합니다. 맛은 만족스럽지만, 양이 조금 부족한 느낌이 들어 가격을 고려하면 다시 방문할지 고민하게 됩니다. 처음 가는 날에는 치본스테이크를 보너스로 주었지만, 양이 적어 가격에 대한 합리성에 의문이 들었습니다. 2월에 기대하고 방문했는데, 결과가 실망스러웠습니다. ",0
"떡볶이 가격: 12,000원 맛은 좋지만, 가격에 비해 양이 너무 적어서 실망했다. 가격이 비싼데도 불구하고, 음식의 퀄리티와 양에 대한 만족도가 낮아서 재방문은 고민해야 할 것 같다. 2월에 기대하고 방문했지만, 기대에 미치지 못하는 경험이어서 아쉬웠다.",1
"떡볶이의 가격은 15,000원으로 맛은 괜찮았지만, 가격 대비 양이 너무 적어서 아쉬웠습니다. 분량이 부족해서 배고파지고, 그로 인해 가게를 다시 방문할 의향이 없었습니다. 치본스테이크도 추가로 시켰지만, 양이 너무 적어서 가격에 대해 의문이 들었습니다. 지난 3월부터 기대하며 방문했지만, 결과적으로는 실망했습니다.",0
"피자 가격이 15,000원인데 그에 비해 만족감은 부족합니다. 맛은 좋지만 가격 대비 양이 적어 조금 실망했습니다. 가격 때문에 다시 방문하고 싶지 않아요. 가오픈한 날 스테이크까지 시킨 건 돈을 그냥 날린 기분이 들었습니다. 가격과 양, 무엇을 기준으로 책정했는지 의문이 들더군요. 3월 내내 기다려 왔지만, 결과는 실망이었습니다.",0
"정릉역 분식집은 분식의 모든 종류를 제공해주는 곳입니다. 떡볶이는 쌀떡으로 만들어져서 맛있고, 매운 맛은 적당하게 조절되어 있습니다. 분위기는 카페처럼 아늑하고 편안하며, 떡볶이의 맛은 평범한 맛 이상입니다.",0
"우이-신설선 정릉역 앞의 분식집은 정말 맛있는 떡볶이를 판매하고 있어요. 떡은 쌀떡을 사용해서 쫄깃하고 맛있고, 맵기도 적당해서 덜 매워요. 분식집 내부는 아늑한 카페 분위기로 꾸며져 있어서 편안하게 식사할 수 있었어요. 떡볶이의 맛은 평균 이상이라서 정말 만족스러웠어요. 다양한 분식 메뉴도 있어서 다음에도 꼭 다시 방문하고 싶어요.",1
"정릉역 인근에 위치한 이 분식집은 떡볶이, 튀김, 순대, 어묵, 라면 등 다양한 메뉴를 제공합니다. 떡볶이는 쌀떡을 사용하며, 매운맛은 죠스떡볶이보다 훨씬 약하고 약간의 달달함이 특징입니다. 가게 내부는 카페와 같은 분위기를 물씬 풍기며, 떡볶이는 평균 이상의 맛을 자랑합니다. 이 곳은 정말 맛있는 분식집인 것 같아요! 매끄러운 쌀떡과 부드러운 어묵, 고소한 튀김까지 다양한 맛을 즐길 수 있어서 좋았어요. 특히 떡볶이의 매운맛이 적절하게 조절되어 있어서 많은 사람들이 즐길 수 있을 것 같아요. 분위기도 아늑하고 깔끔해서 가족이나 친구들과 함께 방문하기 좋은 곳이에요. 추천합니다!",0
정릉역 근처에 위치한 이 분식집은 다양한 메뉴를 제공합니다. 특히 떡볶이는 쌀떡을 사용하여 부드럽고 마일드한 매운맛과 달콤함이 조화롭습니다. 분위기도 카페를 연상시키는 편안한 분위기로 인테리어가 잘 되어 있습니다. 떡볶이를 기대하지 않고 먹었는데 맛이 꽤 훌륭했습니다. ,0
"극장판은 최고인데, 네티즌들이 사골에 대해 계속 언급하길래 좀 의아했는데요. 진짜 국밥을 이기는 사골이더라구요. 이렇게 되면 TV판과 스토리도 엉망이 되지 않을까 걱정되네요. 아직 큐는 안 봤지만, 사람들이 사골이 더 났다더라고요. 큐가 걱정되네요. 사골에 대한 이야기가 계속해서 나와서 오히려 영화의 흥미를 높여주는 것 같아요. TV판과 스토리에 대한 걱정은 이제 좀 덜 걱정할 수 있게 되었네요. 극장판을 보기 전에 큐를 봐야겠어요.",0
"극장판 중 최고긴데 아나 ㅡㅡ 네티즌들이 사골사골 하길래 좀 중복이 되나보다 싶었는데.. 진짜 국밥 뺨치는 사골이네;;;; 이러면 TV판이랑 스토리도 엉망되지 않나;;;; ㅡㅡ.. 에휴.. 아직 큐는 안 봤지만 사람들이 차라리 사골이 더 났다던데; 큐 망; 이 영화는 정말 최고였는데, 네티즌들이 사골에 대해 계속 언급하니 중복되는 느낌이 들었습니다. 하지만 사골의 맛과 향은 정말 대단했습니다. 이런 사골을 보면 TV판의 스토리도 엉망이 될까 걱정이 되네요. 아직 큐는 안 봤지만 사람들이 사골이 더 좋다고 하니 큐가 망하는 것 같아요.",1
극장판은 최고지만 네티즌들이 사골을 너무 많이 언급해서 중복되는 것 같았다. 국밥을 이길 수 있는 사골이다. 이러면 TV판이나 스토리가 엉망이 되지 않을까 싶다. 아직 큐는 안 봤지만 사람들이 차라리 사골이 더 좋다고 한다. 큐는 망할 것 같다. 리뷰: 극장판은 최고지만 네티즌들이 사골을 너무 많이 언급해서 중복되는 것 같았다. 국밥을 이길 수 있는 사골이다. 이러면 TV판이나 스토리가 엉망이 되지 않을까 싶다. 아직 큐는 안 봤지만 사람들이 차라리 사골이 더 좋다고 한다. 큐는 망할 것 같다.,0
"극장판 중에서도 최고라고 생각되는 작품이었지만, 네티즌들의 반응이 사골에 집중되어서 조금 중복된 느낌이 들었습니다. 국밥을 뛰어넘는 사골의 맛에 정말 놀랐어요. 하지만 이렇게 하면 TV판의 스토리가 엉망이 될까 걱정이 되네요. 아직 큐는 보지 않았지만, 사골이 더욱 뛰어나다는 반응이 있어서 큐도 기대됩니다. 그렇지만 이런 반응이 계속된다면 좀 지루할 수도 있을 것 같아요.",0
별한개도 주기 아까운 욕나오는곳 이런쓰레기 같은곳을 좋다고 댓글 올려논 것들은 돈먹고 댓글 달았나? 죄다 냉동에 하다못해 술집에서 기본찬 하나 없는 이런데가 좋다는사람들 이해불가 요청해서 온 김치는 또 중국산 가격은 강도처럼 비싸고 절대 가지마삼 욕나오는곳이니 과 비슷한 리뷰: 별한개도 주기 아까운 욕나오는곳 이런쓰레기 같은곳을 좋다고 댓글 올려논 것들은 돈먹고 댓글 달았나? 죄다 냉동에 하다못해 술집에서 기본찬 하나 없는 이런데가 좋다는사람들 이해불가 요청해서 온 김치는 또 중국산 가격은 강도처럼 비싸고 절대 가지마삼 욕나오는곳이니 입니다.,1
"이곳은 별 다섯 개도 아까운 곳이에요. 정말로 만족스러운 경험을 한 곳으로, 댓글을 달아 돈을 받았을지도 모르겠네요. 다양한 신선한 식재료와 훌륭한 서비스로 고객을 매료시키는 곳이라고 생각합니다. 김치도 직접 만들어서 제공하고 있고, 가격도 합리적입니다. 이런 곳을 추천하는 이유를 잘 이해할 수 있어요. 다시 방문할 의사가 매우 크네요. 이런 곳은 꼭 가보세요!",0
"별 한 개도 아까운 욕나오는 곳이라니, 정말로 쓰레기 같은 곳을 좋다고 댓글 올리신 분들은 돈을 받고 댓글을 달았나요? 이곳은 냉동 음식이라 해도 술집에 기본 찬 하나도 제공하지 않는 곳인데, 이런 곳을 좋다고 하는 사람들은 이해할 수 없어요. 김치를 요청하면 중국산을 가져온다는데, 가격은 강도처럼 비싸기만 하고 절대 가지 말아야 할 곳이에요. 정말로 욕나오는 곳이니까요. 리뷰: 별 한 개도 아까운 욕나오는 곳이라니, 정말로 쓰레기 같은 곳을 좋다고 댓글 올리신 분들은 돈을 받고 댓글을 달았나요? 이곳은 냉동 음식이라 해도 술집에 기본 찬 하나도 제공하지 않는 곳인데, 이런 곳을 좋다고 하는 사람들은 이해할 수 없어요. 김치를 요청하면 중국산을 가져온다는데, 가격은 강도처럼 비싸기만 하고 절대 가지 말아야 할 곳이에요. 정말로 욕나오는 곳이니까요.",0
"한 개도 아깝다는 점수를 주기 싫지만, 왜 이런 쓰레기 같은 곳에 좋은 댓글을 단 사람들이 돈을 받았는지 궁금해요. 냉동 음식에 술집에서 기본으로 제공하는 반찬조차 없는데, 이런 곳을 좋다고 말하는 사람들을 이해할 수 없어요. 김치를 요청했는데 중국산이라는데 가격은 비싸고, 정말 가지마세요. 이런 곳에서는 욕이 나올 것 같아요.",0
"주말 저녁에 친구들과 함께 갔는데, 예약은 한 달 전에 했습니다. 친구들 모두 매우 만족했고, 다시 오자고 했어요. 그리고 남녀차별이 전혀 없었어요. 밥 양을 조금 줄인 사람들에게는 밥이 따로 주어졌을 뿐이에요. 저는 남자인데도 밥은 충분히 많이 주셨고, 음식이 맛있어서 한 입에 다 먹었습니다. 정말 좋은 식당입니다.",0
"주말 저녁에 가족들과 함께 다녀왔고, 예약은 한 달 전에 했습니다. 가족 모두가 매우 만족하고 다음에 또 방문할 생각을 하고 있어요. 성별에 따른 차별이 없었고, 밥 양을 적게 선택한 사람에게는 밥이 없이 제공되는 경우도 있었지만, 여자분께서는 제가 더 많이 크고 두껍더라고요. 정말 좋은 음식을 제공하는 곳이었습니다.",0
"주말 저녁에 가족들과 함께 갔는데, 예약은 한 달 전에 했어요. 모두 다 만족했고, 다음에 또 오자고 했어요. 그리고 남자와 여자에 대한 차별도 없었어요. 음식을 적게 선택한 사람들에게는 음식이 없이 제공됐지만, 여자라도 푸짐하게 주셨어요. 제가 식이 제약이 있는데도 맛있어서 한 입에 다 먹었어요. 정말 멋진 식당이에요.",0
"주말 저녁에 가족들과 함께 방문했고 예약은 한 달 전에 했습니다. 모두 만족스러워하며 다음에 또 방문하고 싶다고 했어요. 또한, 성별에 따른 차별이 없었는데요? 밥을 적게 선택한 사람들은 밥 없이 주셨다고 하더라구요. 저는 여성인데도 크고 푸짐한 양을 제공해주셨어요. 제가 편식이 심한 편인데도 맛있어서 다 먹었네요. 정말 훌륭한 곳입니다.",1
"좀 더 든든하게 먹고 싶어서 5500원짜리 직화숯불구이를 시켰는데 사진처럼 정말 맛있게 나왔어요 ㅋㅋㅋ 고기와 밥의 양도 많아서 신기하긴 했지만, 정말 말도 안되게 많다고요? ㅋㅋㅋ 바쁘다고 양심내려놓고 장사하지 말고, 실제로 제공하는 메뉴와 사진이 같은지 확인해보세요. 바쁘긴 하지만 그래도 먹을래요. 다만, 방문은 다시 안할 것 같네요. 번창하세요^^ ",0
좀 더 신경 써서 먹고 싶어서 8500원짜리 스테이크를 시켰는데 사진처럼 완벽하게 나왔네요 ㅋㅋㅋ 고기 양도 푸짐하고 맛도 좋아서 정말 만족했습니다. 바빴을지도 모르지만 신경 쓰신 덕분에 맛있는 식사를 할 수 있었어요. 다음에도 꼭 방문하고 싶은 곳입니다. 번창하세요^^,1
"들고 싶은 것이 있어서 5700원짜리 직화숯불구이를 주문했는데 사진처럼 나와서 웃겼어요 ㅋㅋㅋ 고기와 밥의 양이 조금 아쉬웠네요. 바빠서 사진과 메뉴가 일치하는지 확인해 보셨으면 좋겠어요. 다시는 방문하지 않을 것 같지만, 번창하세요^^  고기와 밥의 양이 조금 아쉬웠지만, 사진과 메뉴가 일치해서 웃음을 선사해준 직화숯불구이입니다. 다음에는 더 맛있는 음식으로 방문하고 싶네요. 번창하세요!",0
"매우 훌륭하게 식사하고 싶어져서 5700원짜리 직화숯불구이를 주문했는데, 제가 기대한 대로 사진과 같이 나왔네요 ㅋㅋㅋ 고기와 밥의 양이 정말 말도 안 되게 많아서 놀랐습니다 ㅋㅋㅋ 바쁘신데도 정성을 다해 요리하시는 걸 느꼈어요. 다만, 사진과 메뉴의 일치성에 대해 좀 고민해보셔야 할 것 같습니다. 바빠서 그냥 먹긴 하겠지만, 다시 방문할 생각은 없을 것 같네요. 번창하세요^^        ",0
김밥 메뉴가 최고하지만 비빔국수는 다른집에서 비빔국수보다 훨씬 맛있어요. 김밥을 말거나 썰다가 양손에 장갑을 낀 채로 고객을 응대하는 것은 조금 아쉽지만 김밥은 구성이 매우 훌륭해요.,0
"이 식당의 김밥 메뉴는 정말 탁월해요. 면목동에서도 따라올 수 없는 맛이에요. 비빔국수도 다른 멸치국수 집들보다 맛있는데, 300배나 다릅니다. 다만 김밥을 만드는 중이거나 썰고 있을 때 다른 손님의 주문을 받는 것이 아쉽네요. 김밥을 마치거나 썰고 나서야 카드나 현금을 받는다는 점이 조금 아쉬웠어요. 비닐장갑을 벗고 응대하고 다시 착용하는 과정을 마무리하지 않고 다른 작업을 마치는 것으로 보아 조금 찜찜한 느낌이 들었습니다. 그 이외에는 김밥의 구성이 정말 훌륭해요. 이 식당의 김밥은 정말 맛있는데, 다른 식당들과는 비교할 수 없을 정도로 탁월한 맛이에요.",0
"김밥 메뉴가 정말 훌륭했어요. 면목동의 다른 가게와 비교해도 더 좋았습니다. 비빔국수는 멸치국수집에서 먹은 비빔국수보다도 300배 맛있었어요. 다만, 김밥을 만들거나 썰고 있을 때에는 다른 손님이 주문을 완료한 후에 카드나 현금을 받으셨더라구요. 이 점이 조금 아쉬웠습니다. 비닐장갑을 벗고 응대하고 다시 착용하시는 과정도 조금 찜찜한 느낌을 줬어요. 그 외에는 김밥 구성이 정말 훌륭했습니다. 리뷰: 김밥 메뉴가 정말 훌륭했어요. 면목동의 다른 가게와 비교해도 더 좋았습니다. 비빔국수는 멸치국수집에서 먹은 비빔국수보다도 300배 맛있었어요. 다만, 김밥을 만들거나 썰고 있을 때에는 다른 손님이 주문을 완료한 후에 카드나 현금을 받으셨더라구요. 이 점이 조금 아쉬웠습니다. 비닐장갑을 벗고 응대하고 다시 착용하시는 과정도 조금 찜찜한 느낌을 줬어요. 그 외에는 김밥 구성이 정말 훌륭했습니다.",0
